user_id,role_id,username,role_name,schedule_bot_events,discord_scheduled_events,manual_interest_events
821214940719218720,1392210510971277568,mrwattsvr,Vocal Class,1,0,0
821214940719218720,1392210704140079360,mrwattsvr,Breakin',1,0,0
821214940719218720,1392210837330067712,mrwattsvr,Blender/Unity,3,0,0
821214940719218720,1392210886487445760,mrwattsvr,Coding,1,0,0
821214940719218720,1392210986387116032,mrwattsvr,ASL Class,4,0,0
821214940719218720,1392210986387116288,mrwattsvr,ASL Class,1,0,0
821214940719218720,1392211204864344064,mrwattsvr,Pole Dancing,1,0,0
821214940719218720,1392213330457923584,mrwattsvr,Beyond Dance,2,0,0
82611987091034112,1163047310889062400,ironstrom_ackure,DJ,1,0,0
831383622199541790,1392210170439930112,danielmight,Photography,3,0,0
831383622199541790,1392210510971277568,danielmight,Vocal Class,1,1,0
831383622199541790,1392210566407524352,danielmight,YOGA,1,2,1
831383622199541790,1392210655318114304,danielmight,Wotagei,6,0,0
831383622199541790,1392210704140079360,danielmight,Breakin',4,1,0
831383622199541790,1392210837330067712,danielmight,Blender/Unity,5,0,0
831383622199541790,1392211149595869184,danielmight,GOGO Dance,3,0,1
832769069764575322,1163047310889062400,spyy,DJ,1,0,0
832769069764575322,1392212045323304960,spyy,Portal Posse,1,0,0
896911505667289138,1392210075950649088,kyouki002,Waltz,1,0,0
919914140670234634,1392211365455724605,nekobro_123,Meditation,3,0,1
924356384223547495,1392211149595869184,sun_child03,GOGO Dance,1,0,0
92804996990500864,1392210704140079360,elliesaurus,Breakin',3,0,0
937901779520217168,1392210566407524352,agrov8,YOGA,0,1,0
939618981797572640,1392213840225112064,gg4rr3tt,Music Production,0,0,1
946756867160436756,1210262400985726976,mr_anderson_c137,Community Manager,1,0,0
946756867160436756,1392210986387116032,mr_anderson_c137,ASL Class,1,0,1
946756867160436756,1392211365455724605,mr_anderson_c137,Meditation,1,0,0
95313747517636608,1392210566407524352,oky,YOGA,2,0,0
95313747517636608,1392211149595869184,oky,GOGO Dance,2,0,0
955517810753290300,1210262400985726976,lupin_domena,Community Manager,1,0,0
955517810753290300,1392210510971277568,lupin_domena,Vocal Class,1,0,0
959748368538669056,1392209677282185728,kozykozy,Animation Dance,1,0,0
959748368538669056,1392210075950649088,kozykozy,Waltz,12,0,0
959748368538669056,1392210116924674304,kozykozy,Bachata,10,0,0
959748368538669056,1392212045323304960,kozykozy,Portal Posse,2,0,0
965281440046653512,1392210837330067712,shyrivers,Blender/Unity,1,0,0
119945788586590208,1392213330457923584,njnagrimsdottir,Beyond Dance,10,0,0
