role_id,role_name,user_id,username,event_count,first_event,last_event,source_types
1392210454822260736,Esoterics,428436921761398784,theblindprophet,1,manual_collection,manual_collection,manual_discord_interest
1392211149595869184,GOGO Dance,105427667146293248,basic_bit,14,2025-02-14 01:30:00,2025-08-01 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,247019280816799744,gregorif,8,2025-03-12 18:00:00,2025-06-18 18:00:00,schedule_bot
1392211149595869184,GOGO Dance,261014673678270464,kitpup,7,2025-01-29 19:00:00,2025-05-09 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,211750261922725888,kiotakashi,5,2025-06-13 00:30:00,manual_collection,"manual_discord_interest,schedule_bot"
1392211149595869184,GOGO Dance,249373049214861313,kiotakashi,4,2025-03-12 18:00:00,2025-06-20 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,182009410837544960,hypophrenia,3,2025-02-26 19:00:00,2025-03-14 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,831383622199541790,red.riding.hood,3,2025-02-12 19:00:00,2025-02-26 19:00:00,schedule_bot
1392211149595869184,GOGO Dance,525436840774336542,no_44,2,2025-02-14 01:30:00,2025-06-20 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,95313747517636608,oky,2,2025-02-14 01:30:00,2025-02-28 01:30:00,schedule_bot
1392211149595869184,GOGO Dance,425230683166998529,eshton.,1,2025-07-25 00:30:00,2025-07-25 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,1206819550465757278,kiotakashi,1,2025-07-25 00:30:00,2025-07-25 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,475072265403236363,auserene,1,2025-07-04 00:30:00,2025-07-04 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,700373107843661841,kiotakashi,1,2025-06-27 00:30:00,2025-06-27 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,101499886884651008,basic_bit,1,2025-06-20 00:30:00,2025-06-20 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,178950222913863682,djlimitbreak,1,2025-06-13 00:30:00,2025-06-13 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,264292721542430720,mrmaximus97,1,2025-06-13 00:30:00,2025-06-13 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,924356384223547495,sun_child03,1,2025-06-04 18:00:00,2025-06-04 18:00:00,schedule_bot
1392211149595869184,GOGO Dance,633012337519099914,taglog7,1,2025-03-14 00:30:00,2025-03-14 00:30:00,schedule_bot
1392211149595869184,GOGO Dance,1215347872623497316,starsrebellion,1,2025-02-28 01:30:00,2025-02-28 01:30:00,schedule_bot
1392211149595869184,GOGO Dance,233643508416774145,kiotakashi,1,2025-02-14 01:30:00,2025-02-14 01:30:00,schedule_bot
1392211149595869184,GOGO Dance,434252213158936576,arrowls,1,2025-02-12 19:00:00,2025-02-12 19:00:00,schedule_bot
1392211149595869184,GOGO Dance,607474015694487553,danielmight,1,2025-02-12 19:00:00,2025-02-12 19:00:00,schedule_bot
1392211149595869184,GOGO Dance,359819140263051265,astrild,1,2025-01-29 19:00:00,2025-01-29 19:00:00,schedule_bot
1392211149595869184,GOGO Dance,699933716415512616,kitpup,1,2025-01-29 19:00:00,2025-01-29 19:00:00,schedule_bot
1392211149595869184,GOGO Dance,699933716415512576,Astrild,1,manual_collection,manual_collection,manual_discord_interest
1392211149595869184,GOGO Dance,258653139048071200,Chimera IX,1,manual_collection,manual_collection,manual_discord_interest
1392211149595869184,GOGO Dance,831383622199541760,Daniel Might,1,manual_collection,manual_collection,manual_discord_interest
1392211149595869184,GOGO Dance,247019280816799712,Gregorif,1,manual_collection,manual_collection,manual_discord_interest
1392209391872250112,House Dance,148388754044747776,basic_bit,1,2025-04-05 18:00:00,2025-04-05 18:00:00,schedule_bot
1392209391872250112,House Dance,211750261922725888,neon.lia,1,2025-04-05 18:00:00,2025-04-05 18:00:00,schedule_bot
1392209391872250112,House Dance,278217168489807873,sqveeb,1,2025-04-05 18:00:00,2025-04-05 18:00:00,schedule_bot
1392209391872250112,House Dance,708145548976455680,tarkus_,1,2025-04-05 18:00:00,2025-04-05 18:00:00,schedule_bot
1392210393224450048,LOFT,764697065351544863,wickedproxy,3,2025-03-17 01:00:00,2025-04-28 01:00:00,schedule_bot
1392210393224450048,LOFT,211750261922725888,basic_bit,2,2025-03-17 01:00:00,2025-04-28 01:00:00,schedule_bot
1392210393224450048,LOFT,261014673678270464,kitpup,2,2025-03-17 01:00:00,2025-04-21 01:00:00,schedule_bot
1392210393224450048,LOFT,388864412624093214,trippyhelix,1,2025-04-28 01:00:00,2025-04-28 01:00:00,schedule_bot
1392210393224450048,LOFT,758734374119145504,touchmesama6,1,2025-04-21 01:00:00,2025-04-21 01:00:00,schedule_bot
1392210393224450048,LOFT,182009410837544960,basic_bit,1,2025-03-17 01:00:00,2025-03-17 01:00:00,schedule_bot
1392210393224450048,LOFT,633012337519099914,taglog7,1,2025-03-17 01:00:00,2025-03-17 01:00:00,schedule_bot
1392211365455724544,Meditation,211750261922725888,basic_bit,12,2025-02-16 21:00:00,2025-08-03 20:00:00,schedule_bot
1392211365455724544,Meditation,264292721542430720,mrmaximus97,6,2025-06-01 20:00:00,2025-08-03 20:00:00,schedule_bot
1392211365455724544,Meditation,1037506503738937426,mr_anderson_c137,4,2025-02-23 21:00:00,2025-05-25 20:00:00,schedule_bot
1392211365455724544,Meditation,428436921761398784,theblindprophet,3,2025-03-23 20:00:00,2025-07-20 20:00:00,schedule_bot
1392211365455724544,Meditation,101499886884651008,hotaruchim,2,2025-06-22 20:00:00,2025-06-29 20:00:00,schedule_bot
1392211365455724544,Meditation,233815839806193664,foxyfoo,2,2025-06-01 20:00:00,2025-06-08 20:00:00,schedule_bot
1392211365455724544,Meditation,919914140670234634,nekobro_123,2,2025-02-16 21:00:00,2025-03-09 19:00:00,schedule_bot
1392211365455724544,Meditation,475072265403236363,mrmaximus97,1,2025-07-06 20:00:00,2025-07-06 20:00:00,schedule_bot
1392211365455724544,Meditation,700373107843661841,no_44,1,2025-06-29 20:00:00,2025-06-29 20:00:00,schedule_bot
1392211365455724544,Meditation,249373049214861313,no_44,1,2025-06-22 20:00:00,2025-06-22 20:00:00,schedule_bot
1392211365455724544,Meditation,946756867160436756,basic_bit,1,2025-05-25 20:00:00,2025-05-25 20:00:00,schedule_bot
1392211365455724544,Meditation,261014673678270464,kitpup,1,2025-04-20 20:00:00,2025-04-20 20:00:00,schedule_bot
1392211365455724544,Meditation,586888685794885632,opheliaprime,1,2025-04-20 20:00:00,2025-04-20 20:00:00,schedule_bot
1392211365455724544,Meditation,775170178254110741,raid1487,1,2025-04-20 20:00:00,2025-04-20 20:00:00,schedule_bot
1392211365455724544,Meditation,1222293216468926625,pinkicloud,1,2025-04-13 20:00:00,2025-04-13 20:00:00,schedule_bot
1392211365455724544,Meditation,481277433291603977,manduvel,1,2025-03-30 20:00:00,2025-03-30 20:00:00,schedule_bot
1392211365455724544,Meditation,1350531000308072630,mercuryingemini,1,2025-03-30 20:00:00,2025-03-30 20:00:00,schedule_bot
1392211365455724544,Meditation,760185793128955925,livtheunknown,1,2025-03-16 20:00:00,2025-03-16 20:00:00,schedule_bot
1392211365455724544,Meditation,1096742748234711090,myspiritway,1,2025-02-23 21:00:00,2025-02-23 21:00:00,schedule_bot
1392211365455724544,Meditation,233643508416774145,nekobro_123,1,2025-02-16 21:00:00,2025-02-16 21:00:00,schedule_bot
1392213840225112064,Music Production,261014673678270464,kitpup,6,2025-03-06 01:00:00,2025-05-08 00:00:00,schedule_bot
1392213840225112064,Music Production,211750261922725888,basic_bit,5,2025-03-20 00:00:00,manual_collection,"manual_discord_interest,schedule_bot"
1392213840225112064,Music Production,1063573805160747068,.dayhawk,2,2025-01-30 01:00:00,2025-02-06 01:00:00,schedule_bot
1392213840225112064,Music Production,264292721542430720,mrmaximus97,1,2025-07-30 23:00:00,2025-07-30 23:00:00,schedule_bot
1392213840225112064,Music Production,101499886884651008,basic_bit,1,2025-06-18 23:00:00,2025-06-18 23:00:00,schedule_bot
1392213840225112064,Music Production,249373049214861313,no_44,1,2025-06-18 23:00:00,2025-06-18 23:00:00,schedule_bot
1392213840225112064,Music Production,177766183775240192,punkarts,1,2025-05-01 00:00:00,2025-05-01 00:00:00,schedule_bot
1392213840225112064,Music Production,221475839156420609,smallfry3694,1,2025-02-20 01:00:00,2025-02-20 01:00:00,schedule_bot
1392213840225112064,Music Production,387399668008484864,wh4tth3huh,1,2025-02-20 01:00:00,2025-02-20 01:00:00,schedule_bot
1392213840225112064,Music Production,233643508416774145,skulteran,1,2025-02-13 01:00:00,2025-02-13 01:00:00,schedule_bot
1392213840225112064,Music Production,718150787670212759,terminallyeevee,1,2025-02-13 01:00:00,2025-02-13 01:00:00,schedule_bot
1392213840225112064,Music Production,283102779772502016,.dayhawk,1,2025-01-30 01:00:00,2025-01-30 01:00:00,schedule_bot
1392213840225112064,Music Production,497284326526812160,blackbelt33,1,2025-01-30 01:00:00,2025-01-30 01:00:00,schedule_bot
1392213840225112064,Music Production,258653139048071200,Chimera IX,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,384149389809025024,Defiant,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,217069029620318208,Embryonic,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,233815839806193664,FOXY,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,192761893239128064,G-Catz,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,939618981797572608,GG4RR3TT,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,410270160406970368,Nekoyori,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,1099544873364889600,ShroomyBliss,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,488866790039093248,UltraSharkAretemente,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,150338531582148608,Xanori,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,1063573805160747008,Ydayhawk,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,686914103804952576,roguewitxh,1,manual_collection,manual_collection,manual_discord_interest
1392213840225112064,Music Production,428436921761398784,theblindprophet,1,manual_collection,manual_collection,manual_discord_interest
1392210170439930112,Photography,211750261922725888,basic_bit,11,2025-02-16 23:00:00,2025-05-11 22:15:00,schedule_bot
1392210170439929856,Photography,211750261922725888,basic_bit,10,2025-05-25 22:15:00,2025-07-27 22:00:00,schedule_bot
1392210170439930112,Photography,831383622199541790,danielmight,3,2025-02-16 23:00:00,2025-03-30 22:00:00,schedule_bot
1392210170439929856,Photography,101499886884651008,basic_bit,2,2025-06-22 22:15:00,2025-06-29 22:15:00,schedule_bot
1392210170439929856,Photography,249373049214861313,no_44,1,2025-06-22 22:15:00,2025-06-22 22:15:00,schedule_bot
1392210170439929856,Photography,233815839806193664,foxyfoo,1,2025-06-08 22:15:00,2025-06-08 22:15:00,schedule_bot
1392210170439930112,Photography,439112134362923014,nyevius,1,2025-03-23 22:00:00,2025-03-23 22:00:00,schedule_bot
1392210170439930112,Photography,107570567015579648,basic_bit,1,2025-02-16 23:00:00,2025-02-16 23:00:00,schedule_bot
1392210170439930112,Photography,206146702464385024,danielmight,1,2025-02-16 23:00:00,2025-02-16 23:00:00,schedule_bot
1392210170439930112,Photography,233643508416774145,gabrielvis8,1,2025-02-16 23:00:00,2025-02-16 23:00:00,schedule_bot
1392210170439930112,Photography,764697065351544863,terminallyeevee,1,2025-02-16 23:00:00,2025-02-16 23:00:00,schedule_bot
1392211714308837632,Podcasts,211750261922725888,BASIC,1,manual_collection,manual_collection,manual_discord_interest
1392211714308837632,Podcasts,806707581560946688,Darth Ronin,1,manual_collection,manual_collection,manual_discord_interest
1392211714308837632,Podcasts,375127938288582656,GHOSTNET,1,manual_collection,manual_collection,manual_discord_interest
1392211714308837632,Podcasts,191322834599936000,WillBros,1,manual_collection,manual_collection,manual_discord_interest
1392211714308837632,Podcasts,510003485417275392,sillybit,1,manual_collection,manual_collection,manual_discord_interest
1392211204864344064,Pole Dancing,264292721542430720,mrmaximus97,2,2025-06-04 23:30:00,2025-06-25 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,428436921761398784,theblindprophet,2,2025-03-26 23:30:00,2025-05-14 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,261014673678270464,kitpup,2,2025-03-26 23:30:00,2025-04-17 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,105427667146293248,kiotakashi,1,2025-06-25 23:30:00,2025-06-25 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,233815839806193664,foxyfoo,1,2025-06-04 23:30:00,2025-06-04 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,821214940719218720,mrwattsvr,1,2025-04-17 23:30:00,2025-04-17 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,211750261922725888,basic_bit,1,2025-03-26 23:30:00,2025-03-26 23:30:00,schedule_bot
1392211204864344064,Pole Dancing,481277433291603977,theblindprophet,1,2025-03-26 23:30:00,2025-03-26 23:30:00,schedule_bot
1392212045323304960,Portal Posse,764697065351544863,wickedproxy,6,2025-02-01 23:00:00,2025-06-28 18:00:00,schedule_bot
1392212045323304960,Portal Posse,211750261922725888,kiotakashi,5,2025-02-01 23:00:00,2025-06-28 18:00:00,schedule_bot
1392212045323304960,Portal Posse,105427667146293248,hotaruchim,4,2025-02-01 23:00:00,2025-06-28 18:00:00,schedule_bot
1392212045323304960,Portal Posse,708145548976455680,sqveeb,3,2025-04-05 22:30:00,2025-06-07 23:00:00,schedule_bot
1392212045323304960,Portal Posse,261014673678270464,kitpup,3,2025-02-01 23:00:00,2025-05-10 23:00:00,schedule_bot
1392212045323304960,Portal Posse,959748368538669056,wickedproxy,2,2025-02-01 23:00:00,2025-04-05 22:30:00,schedule_bot
1392212045323304960,Portal Posse,101499886884651008,basic_bit,1,2025-06-28 18:00:00,2025-06-28 18:00:00,schedule_bot
1392212045323304960,Portal Posse,700373107843661841,no_44,1,2025-06-28 18:00:00,2025-06-28 18:00:00,schedule_bot
1392212045323304960,Portal Posse,233815839806193664,kiotakashi,1,2025-06-07 23:00:00,2025-06-07 23:00:00,schedule_bot
1392212045323304960,Portal Posse,106429894430302208,basic_bit,1,2025-02-01 23:00:00,2025-02-01 23:00:00,schedule_bot
1392212045323304960,Portal Posse,259342694189498369,kiotakashi,1,2025-02-01 23:00:00,2025-02-01 23:00:00,schedule_bot
1392212045323304960,Portal Posse,283102779772502016,kozykozy,1,2025-02-01 23:00:00,2025-02-01 23:00:00,schedule_bot
1392212045323304960,Portal Posse,832769069764575322,spyy,1,2025-02-01 23:00:00,2025-02-01 23:00:00,schedule_bot
1392213888522518784,Sociology,105427667146293248,basic_bit,1,2025-02-05 03:00:00,2025-02-05 03:00:00,schedule_bot
1392213888522518784,Sociology,211750261922725888,goldsberrie,1,2025-02-05 03:00:00,2025-02-05 03:00:00,schedule_bot
1392213888522518784,Sociology,349224593573281792,kiotakashi,1,2025-02-05 03:00:00,2025-02-05 03:00:00,schedule_bot
1392211365455724288,Unknown Role (1392211365455724288),211750261922725888,BASIC,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),283102779772502016,Blackbelt33,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),349439519013076992,Chris Venus Angel,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),711612876745342976,FireBee (aka Grey),1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),233815839806193664,FOXY,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),700373107843661824,HotaruChim,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),333773755648311296,Jettybandit,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),760185793128955904,Liv A Black Lung Creechur,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),103767981187694592,Mitey,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),429231435631689728,Miscellaneous Bowl,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),493020246580658176,Moon,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),359819140263051264,Moonstress,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),919914140670234624,Neko Bro,1,manual_collection,manual_collection,manual_discord_interest
1392211365455724288,Unknown Role (1392211365455724288),343785972099448832,itzspookey,1,manual_collection,manual_collection,manual_discord_interest
1392210291437080576,VIBE,211750261922725888,basic_bit,19,2025-02-01 02:00:00,2025-08-02 01:00:00,schedule_bot
1392210291437080576,VIBE,764697065351544863,wickedproxy,17,2025-03-01 02:00:00,2025-07-19 01:00:00,schedule_bot
1392210291437080576,VIBE,105427667146293248,basic_bit,13,2025-02-01 02:00:00,2025-07-19 01:00:00,schedule_bot
1392210291437080576,VIBE,261014673678270464,kitpup,9,2025-02-01 02:00:00,2025-05-10 01:00:00,schedule_bot
1392210291437080576,VIBE,264292721542430720,mrmaximus97,2,2025-05-31 01:00:00,2025-07-19 01:00:00,schedule_bot
1392210291437080576,VIBE,249373049214861313,no_44,2,2025-03-15 01:00:00,2025-06-21 01:00:00,schedule_bot
1392210291437080576,VIBE,233815839806193664,kiotakashi,2,2025-05-31 01:00:00,2025-06-07 01:00:00,schedule_bot
1392210291437080576,VIBE,758734374119145504,touchmesama6,2,2025-03-08 02:00:00,2025-04-19 01:00:00,schedule_bot
1392210291437080576,VIBE,101499886884651008,basic_bit,1,2025-06-21 01:00:00,2025-06-21 01:00:00,schedule_bot
1392210291437080576,VIBE,1285656355021131792,phoenix051323,1,2025-05-17 01:00:00,2025-05-17 01:00:00,schedule_bot
1392210291437080576,VIBE,481277433291603977,mercuryingemini,1,2025-03-29 01:00:00,2025-03-29 01:00:00,schedule_bot
1392210291437080576,VIBE,633012337519099914,taglog7,1,2025-03-15 01:00:00,2025-03-15 01:00:00,schedule_bot
1392210291437080576,VIBE,106429894430302208,blackbelt33,1,2025-02-01 02:00:00,2025-02-01 02:00:00,schedule_bot
1392210291437080576,VIBE,283102779772502016,merton,1,2025-02-01 02:00:00,2025-02-01 02:00:00,schedule_bot
1392213286644219904,VR Fundamentals,249373049214861313,hypophrenia,1,2025-06-17 22:00:00,2025-06-17 22:00:00,schedule_bot
1392213286644219904,VR Fundamentals,211750261922725888,basic_bit,1,2025-05-20 22:00:00,2025-05-20 22:00:00,schedule_bot
1392210510971277568,Vocal Class,261014673678270464,kitpup,13,2025-01-28 20:00:00,2025-05-27 19:00:00,schedule_bot
1392210510971277568,Vocal Class,264292721542430720,mrmaximus97,8,2025-05-27 19:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,182009410837544960,kitpup,5,2025-02-25 20:00:00,2025-04-01 19:00:00,schedule_bot
1392210510971277568,Vocal Class,249373049214861313,hypophrenia,3,2025-03-11 19:00:00,2025-06-17 20:00:00,schedule_bot
1392210510971277568,Vocal Class,233815839806193664,foxyfoo,3,2025-05-27 19:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,177766183775240192,kitpup,2,2025-04-08 19:00:00,2025-04-29 19:00:00,schedule_bot
1392210510971277568,Vocal Class,775170178254110741,opheliaprime,2,2025-04-15 19:00:00,2025-04-22 19:00:00,schedule_bot
1392210510971277568,Vocal Class,175304048310747137,hypophrenia,2,2025-03-04 20:00:00,2025-03-11 19:00:00,schedule_bot
1392210510971277568,Vocal Class,633012337519099914,taglog7,2,2025-02-04 20:00:00,2025-03-11 19:00:00,schedule_bot
1392210510971277568,Vocal Class,527207876113072159,kitpup,2,2025-02-25 20:00:00,2025-03-04 20:00:00,schedule_bot
1392210510971277568,Vocal Class,831383622199541790,red.riding.hood,2,2025-02-25 20:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,1063573805160747068,.dayhawk,2,2025-02-11 20:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,699933716415512616,taglog7,2,2025-02-04 20:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,359819140263051265,ailamaster,2,2025-01-28 20:00:00,2025-08-05T20:00:00+00:00,"discord_scheduled,schedule_bot"
1392210510971277568,Vocal Class,225867532634947584,leisurelypie,1,2025-07-15 20:00:00,2025-07-15 20:00:00,schedule_bot
1392210510971277568,Vocal Class,209711249343119360,mionsa,1,2025-07-08 20:00:00,2025-07-08 20:00:00,schedule_bot
1392210510971277568,Vocal Class,479531688880373760,zararosev,1,2025-07-08 20:00:00,2025-07-08 20:00:00,schedule_bot
1392210510971277568,Vocal Class,101499886884651008,mrmaximus97,1,2025-06-24 20:00:00,2025-06-24 20:00:00,schedule_bot
1392210510971277568,Vocal Class,955517810753290300,mrmaximus97,1,2025-06-03 20:00:00,2025-06-03 20:00:00,schedule_bot
1392210510971277568,Vocal Class,1012782447051673704,.phyxa,1,2025-05-13 19:00:00,2025-05-13 19:00:00,schedule_bot
1392210510971277568,Vocal Class,180340126944067585,airbee_,1,2025-03-25 19:00:00,2025-03-25 19:00:00,schedule_bot
1392210510971277568,Vocal Class,434252213158936576,red.riding.hood,1,2025-03-25 19:00:00,2025-03-25 19:00:00,schedule_bot
1392210510971277568,Vocal Class,148745430996353024,elkeila,1,2025-02-18 20:00:00,2025-02-18 20:00:00,schedule_bot
1392210510971277568,Vocal Class,159002506196680704,astrild,1,2025-02-04 20:00:00,2025-02-04 20:00:00,schedule_bot
1392210510971277568,Vocal Class,503982209783431171,kitpup,1,2025-01-28 20:00:00,2025-01-28 20:00:00,schedule_bot
1392210510971277568,Vocal Class,821214940719218720,mrwattsvr,1,2025-01-28 20:00:00,2025-01-28 20:00:00,schedule_bot
1392210510971277568,Vocal Class,103767981187694592,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,119945788586590208,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,150338531582148608,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,210188515076472833,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,217069029620318208,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,255716106428350464,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,258653139048071178,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,282757724771713025,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,333773755648311296,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,348095816881274881,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,349439519013076992,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,387399668008484864,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,410270160406970369,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,428436921761398784,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,472805842165563392,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,481277433291603977,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,488866790039093249,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,609402662638715033,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,622302876647030795,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,686914103804952589,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,700373107843661841,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,728133624628641872,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,806707581560946698,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210510971277568,Vocal Class,978226033520164895,Discord Event Subscriber,1,2025-08-05T20:00:00+00:00,2025-08-05T20:00:00+00:00,discord_scheduled
1392210075950649088,Waltz,581885320576892938,miscellaneousbowl,13,2025-03-07 22:00:00,2025-05-23 21:00:00,schedule_bot
1392210075950649088,Waltz,959748368538669056,sirluni,12,2025-03-07 22:00:00,2025-05-23 21:00:00,schedule_bot
1392210075950649088,Waltz,261014673678270464,kitpup,9,2025-03-07 22:00:00,2025-05-09 21:00:00,schedule_bot
1392210075950649088,Waltz,299843010386984981,foxoneo,7,2025-03-21 21:00:00,2025-05-23 21:00:00,schedule_bot
1392210075950649088,Waltz,180340126944067585,airbee_,7,2025-03-21 21:00:00,2025-05-09 21:00:00,schedule_bot
1392210075950649088,Waltz,429231435631689728,kozykozy,4,2025-03-14 21:00:00,2025-05-23 21:00:00,schedule_bot
1392210075950649088,Waltz,561561733915869194,kitpup,3,2025-04-04 21:00:00,2025-05-02 21:00:00,schedule_bot
1392210075950649088,Waltz,652350434966634526,sirluni,3,2025-03-07 22:00:00,2025-05-02 21:00:00,schedule_bot
1392210075950649088,Waltz,699933716415512616,kozykozy,3,2025-04-04 21:00:00,2025-04-18 21:00:00,schedule_bot
1392210075950649088,Waltz,249373049214861313,foxoneo,2,2025-03-14 21:00:00,2025-03-21 21:00:00,schedule_bot
1392210075950649088,Waltz,633012337519099914,sqveeb,2,2025-03-07 22:00:00,2025-03-14 21:00:00,schedule_bot
1392210075950649088,Waltz,708145548976455680,taglog7,2,2025-03-07 22:00:00,2025-03-14 21:00:00,schedule_bot
1392210075950649088,Waltz,148388754044747776,airbee_,1,2025-04-11 21:00:00,2025-04-11 21:00:00,schedule_bot
1392210075950649088,Waltz,481277433291603977,kozykozy,1,2025-03-28 21:00:00,2025-03-28 21:00:00,schedule_bot
1392210075950649088,Waltz,896911505667289138,kyouki002,1,2025-03-21 21:00:00,2025-03-21 21:00:00,schedule_bot
